variant_id,stop_id
641391,665
641396,1160
641396,651
641397,323
641397,508
641400,255
641400,271
641400,281
641400,378
641400,1153
641401,1153
641401,2342
641401,2861
641401,1149
641401,256
641403,2342
641403,2861
641403,1149
641403,256
641404,2342
641404,2861
641404,1149
641404,256
641405,2342
641406,1153
641406,2342
641406,2861
641406,1149
641406,256
641407,255
641407,271
641407,281
641407,378
641408,255
641408,271
641408,281
641413,2342
641414,255
641414,2973
641415,255
641415,271
641415,281
641415,378
641415,1153
641417,378
641419,255
641419,261
641419,179
641419,3800
641420,255
641420,261
641420,2492
641420,3800
641422,3799
641422,3802
641422,2869
641422,262
641422,256
641423,3799
641423,3802
641423,180
641423,262
641423,256
641425,977
641425,1312
641428,1312
641430,1901
641430,604
641430,711
641430,2305
641431,1901
641432,711
641432,2305
641433,603
641433,1900
641434,2274
641434,3415
641434,2828
641435,115
641435,1139
641435,981
641436,994
641438,115
641438,1139
641438,981
641438,799
641438,1025
641440,91
641440,798
641440,994
641441,994
641442,115
641442,1139
641442,981
641442,799
641442,1025
641443,1160
641443,639
641443,620
641443,1892
641443,568
641444,1160
641444,3798
641444,639
641444,620
641444,1892
641444,567
641445,568
641445,1189
641445,613
641445,619
641445,637
641445,644
641445,1329
641445,665
641446,1160
641446,3798
641446,639
641446,620
641446,1892
641446,568
641446,1034
641446,1701
641447,1160
641447,3798
641447,639
641447,620
641447,1892
641447,1034
641447,1701
641447,567
641448,3798
641448,639
641448,620
641448,1892
641448,1034
641448,1701
641448,567
641449,1160
641449,3798
641449,639
641449,620
641449,1892
641449,2117
641449,568
641451,1160
641451,3798
641451,639
641451,620
641451,1892
641451,2117
641451,567
641452,1034
641452,1701
641452,567
641452,1189
641452,613
641452,619
641452,637
641452,644
641452,1329
641452,665
641453,568
641453,2117
641453,613
641453,619
641453,637
641453,644
641453,1329
641453,665
641454,568
641454,1034
641454,1701
641454,2117
641454,613
641454,619
641454,637
641454,644
641454,1329
641454,665
641455,567
641455,2117
641455,613
641455,619
641455,637
641455,644
641455,1329
641455,665
641456,568
641457,567
641457,2117
641458,568
641458,613
641458,619
641458,637
641458,644
641459,567
641459,613
641459,619
641459,637
641459,644
641460,1160
641461,3798
641461,639
641461,620
641461,1892
641461,567
641462,1329
641462,665
641464,251
641464,1759
641464,1142
641464,216
641464,226
641464,240
641465,251
641465,1759
641465,1142
641465,216
641465,226
641465,240
641466,818
641466,241
641467,212
641467,3547
641467,2884
641467,2972
641468,251
641468,1759
641468,1142
641469,978
641469,952
641475,3105
641475,509
641475,547
641477,582
641477,568
641477,575
641477,1740
641477,874
641477,613
641478,576
641478,567
641479,576
641479,595
641479,567
641480,582
641480,568
641482,576
641482,1034
641482,1701
641482,567
641483,576
641483,1034
641483,1701
641483,567
641484,576
641484,595
641484,567
641485,582
641485,568
641485,596
641485,575
641485,1740
641486,582
641486,568
641486,1034
641486,1701
641486,575
641486,1740
641487,1819
641487,1743
641488,509
641488,2816
641488,3797
641488,255
641489,256
641490,3415
641490,2828
641490,1819
641490,617
641490,1330
641490,3517
641494,1819
641494,617
641494,1330
641494,3517
641495,1819
641495,617
641495,1330
641496,1248
641496,711
641497,3415
641497,2828
641497,613
641498,3526
641498,546
641498,1178
641498,613
641499,256
641499,3806
641500,256
641500,3806
641501,256
641504,613
641505,255
641507,3574
641508,255
641508,261
641508,179
641508,3222
641510,3221
641510,180
641510,262
641510,256
641511,3221
641511,180
641511,262
641511,256
641511,3806
641511,901
641512,1901
641512,613
641514,1901
641514,613
641514,620
641516,635
641516,1892
641516,603
641516,1900
641517,635
641517,1892
641517,603
641517,1900
641518,635
641518,1892
641518,603
641518,1900
641519,635
641519,1892
641519,603
641519,1900
641520,635
641520,1892
641520,603
641520,1900
641522,635
641522,1892
641522,603
641522,1900
641523,635
641523,1892
641523,603
641523,1900
641524,1892
641524,603
641524,1900
641525,1892
641525,603
641525,1900
641526,620
641527,620
641527,3144
641528,635
641529,635
641532,94
641532,1125
641532,3762
641532,216
641532,226
641532,240
641533,94
641533,1125
641533,3762
641533,216
641533,226
641534,799
641534,94
641534,1125
641534,3762
641534,216
641534,226
641537,94
641537,1125
641537,3762
641538,242
641538,884
641538,217
641538,115
641538,91
641538,3136
641540,242
641540,884
641540,217
641540,115
641540,91
641541,242
641541,884
641541,217
641541,115
641541,91
641541,3136
641542,115
641542,91
641543,115
641543,91
641543,3136
641544,94
641544,1125
641544,3762
641545,636
641545,818
641545,508
641545,3106
641545,509
641547,509
641547,2816
641547,1782
641547,638
641548,509
641548,396
641549,782
641550,864
641550,323
641550,508
641550,3106
641550,509
641550,2816
641550,1782
641550,638
641552,2028
641552,884
641552,212
641553,1142
641553,228
641553,1176
641554,2274
641554,3415
641554,2828
641554,613
641555,1142
641555,228
641555,1176
641555,613
641556,1142
641556,228
641557,1142
641558,2836
641559,1248
641559,711
641559,2305
641560,884
641560,212
641562,214
641562,228
641562,1176
641563,214
641563,228
641563,1176
641567,635
641567,637
641567,666
641567,212
641567,255
641567,271
641567,1906
641567,2863
641568,256
641568,1142
641568,824
641568,639
641569,284
641569,2861
641569,1906
641569,1149
641569,256
641569,1142
641569,824
641569,639
641569,620
641570,284
641570,2861
641570,1149
641570,256
641570,205
641570,1142
641570,824
641571,284
641571,2861
641571,1906
641571,1149
641571,256
641571,1142
641571,824
641572,666
641572,212
641572,255
641572,271
641572,2863
641574,639
641574,620
641575,635
641575,637
641576,637
641577,1901
641577,604
641577,711
641578,1901
641578,604
641578,711
641579,3415
641579,2828
641579,603
641579,1900
641580,1248
641580,711
641582,711
641583,711
641584,3415
641584,2828
641584,613
641586,1901
641586,602
641587,603
641587,1900
641588,1160
641590,665
641591,256
641591,3806
641594,255
641595,256
641595,240
641598,281
641598,403
641598,3406
641601,3405
641601,3404
641601,3402
641601,2855
641602,3405
641602,3404
641602,3402
641602,2855
641604,242
641604,884
641604,217
641604,2479
641604,115
641605,114
641605,788
641605,216
641605,226
641606,114
641606,788
641606,216
641606,226
641606,952
641606,1782
641608,818
641608,242
641608,884
641608,217
641608,2479
641608,115
641609,2479
641609,115
641610,638
641612,637
641612,666
641612,212
641612,195
641612,179
641614,637
641615,3415
641615,2828
641616,711
641617,603
641617,1900
641618,1901
641618,602
641619,1125
641619,114
641619,211
641619,240
641620,1125
641620,114
641621,242
641621,212
641621,115
641621,1025
641622,115
641622,1025
641624,518
641624,436
641624,3134
641625,469
641625,2905
641625,435
641625,1011
641626,3134
641626,3132
641626,458
641626,317
641626,281
641626,3490
641627,3489
641627,2863
641627,316
641627,447
641627,1249
641627,3134
641628,2863
641628,316
641628,2911
641628,1249
641628,3134
641629,3134
641629,3132
641629,458
641629,317
641629,281
641629,1906
641630,378
641630,323
641630,480
641630,1219
641630,3134
641631,3134
641631,463
641631,481
641631,324
641631,2341
641632,480
641632,2035
641632,350
641633,3807
641633,349
641633,1215
641633,481
641634,480
641634,347
641634,2666
641634,897
641634,18
641635,18
641635,896
641635,1215
641635,481
641636,480
641636,347
641636,2666
641636,897
641637,896
641637,1215
641637,481
641638,637
641638,668
641638,1074
641639,3811
641639,667
641639,3798
641639,636
641640,1218
641640,1219
641640,472
641641,475
641641,471
641641,463
641641,458
641642,636
641642,818
641642,242
641642,255
641642,3235
641643,256
641643,240
641643,1782
641643,639
641644,526
641644,538
641645,539
641645,527
641646,637
641646,656
641646,1330
641646,3517
641646,480
641647,481
641647,3526
641647,547
641647,1175
641647,638
641648,3412
641648,3547
641648,256
641648,1151
641648,305
641648,324
641649,323
641649,304
641649,2855
641649,255
641649,1759
641649,3416
641650,891
641650,1138
641650,3412
641650,211
641650,240
641650,508
641650,3104
641650,509
641650,546
641650,27
641651,26
641651,1330
641651,508
641651,3104
641651,509
641651,242
641651,212
641651,3416
641651,1251
641652,216
641652,226
641652,240
641652,305
641652,781
641653,782
641653,304
641653,242
641653,884
641653,217
641654,2880
641654,553
641654,1740
641654,1330
641654,508
641654,3105
641654,509
641654,242
641654,212
641654,129
641654,1251
641655,3008
641655,891
641655,1138
641655,211
641655,240
641655,508
641655,3105
641655,509
641655,546
641655,1743
641655,554
641656,803
641656,553
641656,1740
641656,1330
641656,508
641656,3103
641656,480
641657,2528
641657,481
641657,3103
641657,509
641657,546
641657,1743
641657,554
641658,16
641658,256
641658,1151
641658,494
641658,508
641658,3102
641658,509
641658,546
641658,613
641658,619
641658,637
641659,3811
641659,639
641659,620
641659,1819
641659,1330
641659,508
641659,3102
641659,509
641659,1154
641659,255
641659,15
641660,2863
641660,316
641660,2816
641660,1178
641660,613
641660,619
641661,635
641661,1819
641661,617
641661,2815
641661,317
641661,281
641662,1215
641662,481
641662,3104
641662,509
641662,3805
641662,255
641662,2972
641662,3801
641663,3802
641663,2973
641663,256
641663,3806
641663,508
641663,3103
641663,480
641663,2035
641664,553
641664,1742
641664,3517
641664,480
641665,481
641665,3526
641665,1743
641665,554
641666,636
641666,818
641666,241
641666,494
641666,781
641667,782
641667,952
641667,1782
641667,638
641668,481
641668,3526
641668,1743
641668,554
641669,553
641669,1742
641669,480
641670,3421
641670,2275
641671,2276
641671,3415
641671,2771
641672,3412
641672,1306
641672,2863
641672,781
641672,2527
641673,2528
641673,782
641673,2855
641673,1174
641673,3416
641673,116
641674,788
641674,216
641674,226
641674,240
641674,1330
641674,508
641674,3107
641674,447
641674,1249
641674,3134
641675,469
641675,3132
641675,2119
641675,3104
641675,547
641675,242
641675,884
641675,217
641675,2479
641676,619
641676,637
641676,668
641676,2172
641677,2173
641677,667
641677,3798
641677,639
641677,620
641678,647
641678,639
641678,620
641678,1248
641678,711
641678,2305
641679,51
641679,2274
641679,3415
641679,2828
641679,613
641679,619
641679,638
641679,700
641680,26
641680,445
641680,2119
641680,319
641680,2855
641680,255
641681,256
641681,1151
641681,318
641681,447
641681,27
641682,637
641682,656
641682,242
641682,255
641683,256
641683,240
641683,1175
641683,1318
641683,636
641684,55
641684,2274
641684,2304
641684,3415
641684,2828
641684,3239
641684,1740
641684,1330
641684,2954
641684,508
641684,3102
641684,2861
641684,1149
641684,251
641685,2884
641685,271
641685,2863
641685,508
641685,3102
641685,509
641685,2953
641685,546
641685,1741
641685,3240
641685,711
641685,2273
641685,2305
641686,636
641686,818
641686,508
641686,3106
641686,509
641686,1000
641686,2342
641687,864
641687,323
641687,508
641687,3106
641687,509
641687,2816
641687,1782
641687,638
641690,324
641690,3138
641690,3402
641690,3406
641690,3405
641690,3404
641690,3403
641692,1230
641692,3415
641692,2828
641692,1819
641692,1330
641692,508
641692,3107
641692,2816
641692,1154
641692,281
641693,1151
641693,494
641693,2815
641693,3102
641693,509
641693,841
641693,1248
641693,711
641694,378
641694,864
641694,2816
641694,546
641694,1741
641694,711
641694,2305
641695,2274
641695,3415
641695,2828
641695,1740
641695,2815
641695,324
641695,396
641695,2342
641696,255
641696,261
641696,179
641696,3800
641697,3799
641697,3802
641697,180
641697,256
641698,1160
641698,651
641698,656
641698,508
641698,3106
641698,509
641698,782
641699,323
641699,508
641699,3106
641699,509
641699,2816
641699,1175
641699,650
641699,665
641700,255
641700,271
641700,281
641700,378
641701,2342
641701,2861
641701,1149
641701,256
641702,255
641702,261
641702,179
641702,3800
641703,3799
641703,3802
641703,180
641703,262
641703,256
641704,977
641704,1312
641705,241
641705,494
641706,1901
641706,604
641706,711
641706,2305
641707,2274
641707,3415
641707,2828
641707,603
641707,1900
641708,115
641708,1139
641708,981
641708,799
641708,1025
641709,91
641709,798
641709,994
641710,1160
641710,3798
641710,639
641710,620
641710,1892
641710,568
641711,567
641711,1189
641711,613
641711,619
641711,637
641711,644
641711,1329
641711,665
641712,242
641712,884
641712,217
641712,212
641712,3547
641712,2884
641713,251
641713,1759
641713,1142
641713,216
641713,226
641713,240
641714,3105
641714,509
641714,841
641714,804
641714,576
641714,567
641715,575
641715,977
641715,1330
641715,3105
641716,576
641716,567
641717,582
641717,568
641717,575
641717,1740
641718,3526
641718,3797
641718,255
641719,256
641719,3806
641720,3526
641720,546
641720,1178
641720,1248
641720,711
641721,3415
641721,2828
641721,1819
641721,617
641721,1330
641721,3517
641722,3797
641722,255
641723,256
641723,3806
641724,3805
641724,255
641724,261
641724,179
641724,3222
641725,3221
641725,180
641725,262
641725,256
641725,3806
641726,1901
641726,613
641726,620
641727,635
641727,1892
641727,603
641727,1900
641728,242
641728,884
641728,217
641728,115
641728,91
641729,94
641729,1125
641729,3762
641729,216
641729,226
641730,636
641730,818
641730,508
641730,3106
641730,509
641730,396
641731,864
641731,323
641731,508
641731,3106
641731,509
641731,2816
641731,1782
641731,638
641732,2274
641732,3415
641732,2828
641732,1819
641732,2028
641732,884
641732,212
641733,1142
641733,228
641733,1176
641733,1248
641733,711
641733,2305
641734,2028
641734,884
641734,215
641735,214
641735,228
641735,1176
641736,635
641736,637
641736,666
641736,212
641736,255
641736,271
641736,2863
641737,284
641737,2861
641737,1149
641737,256
641737,1142
641737,824
641737,639
641737,620
641738,1901
641738,604
641738,711
641739,3415
641739,2828
641739,603
641739,1900
641740,665
641741,1160
641742,3797
641742,255
641743,256
641743,3806
641744,884
641744,217
641744,2479
641744,115
641745,114
641745,788
641745,216
641745,226
641746,637
641746,666
641746,212
641746,195
641746,179
641747,180
641747,1759
641747,1142
641747,824
641747,638
641748,242
641748,212
641748,115
641748,1025
641749,1125
641749,114
641749,211
641750,952
641751,1313
641751,1742
641755,3134
641755,3132
641755,458
641755,317
641755,281
641757,447
641757,1249
641757,3134
641758,469
641758,3132
641758,458
641758,317
641758,281
641758,3490
641759,469
641759,3132
641759,458
641759,317
641759,281
641759,1906
641760,2863
641760,316
641760,1249
641760,3134
641762,316
641762,1249
641762,3134
641763,2341
641764,3134
641764,463
641764,481
641764,324
641764,2341
641765,378
641765,323
641765,480
641765,1219
641765,3134
641771,378
641771,323
641771,480
641771,449
641772,480
641772,2035
641772,350
641773,480
641773,2035
641773,350
641775,480
641775,2035
641775,350
641776,3807
641776,349
641776,1215
641776,481
641777,480
641777,347
641777,2666
641777,897
641777,18
641777,864
641778,480
641778,347
641778,2666
641778,897
641778,18
641778,2010
641779,480
641779,347
641779,2666
641779,897
641779,18
641780,480
641780,347
641780,2666
641780,897
641781,480
641781,347
641781,2666
641781,897
641782,480
641782,347
641782,2666
641782,897
641782,864
641783,637
641783,668
641785,667
641785,3798
641788,1218
641788,1219
641788,472
641788,3294
641790,3295
641790,475
641790,471
641790,463
641790,458
641791,475
641791,471
641791,463
641791,458
641793,636
641793,818
641793,242
641793,255
641797,526
641797,538
641798,539
641798,527
641800,539
641800,528
641800,527
641801,481
641801,3526
641801,547
641801,1175
641801,638
641802,481
641802,3526
641802,547
641802,1175
641802,638
641803,637
641804,638
641805,656
641805,1330
641805,3517
641805,480
641806,481
641806,3526
641806,547
641806,1175
641808,305
641808,324
641809,323
641809,304
641809,2855
641809,255
641809,1759
641809,3416
641811,1151
641811,305
641811,324
641812,3412
641812,3547
641812,256
641812,1151
641812,305
641812,324
641816,1151
641816,305
641816,324
641817,323
641817,304
641817,2855
641818,323
641818,304
641821,891
641821,1138
641821,3412
641821,211
641821,240
641821,508
641822,509
641822,546
641822,27
641823,1138
641823,3412
641823,211
641823,240
641824,509
641824,242
641824,212
641824,3416
641824,1251
641825,26
641825,1330
641825,508
641825,3104
641825,509
641825,242
641825,212
641825,3416
641827,26
641827,1330
641827,508
641828,26
641828,1330
641828,545
641828,543
641828,1175
641830,782
641830,304
641830,242
641830,884
641830,217
641832,216
641832,226
641832,240
641832,305
641832,781
641834,782
641834,304
641834,242
641834,884
641834,217
641838,2880
641838,553
641838,1740
641838,1330
641838,508
641841,509
641842,3008
641842,891
641842,1138
641842,211
641842,240
641842,508
641843,2880
641843,553
641843,804
641843,637
641844,553
641844,1740
641844,1330
641844,508
641844,3103
641844,480
641847,803
641847,553
641847,1740
641847,1330
641847,508
641848,509
641850,2528
641850,481
641850,3103
641850,509
641850,546
641850,1743
641850,554
641851,2528
641851,481
641851,509
641851,547
641856,639
641856,620
641856,1819
641856,1330
641856,508
641858,509
641858,1154
641858,255
641858,15
641859,16
641859,256
641859,1151
641859,494
641859,508
641859,3102
641860,16
641860,256
641860,1151
641860,494
641860,508
641861,635
641861,1819
641861,1330
641861,508
641861,3102
641861,509
641861,1154
641861,255
641861,15
641862,16
641862,256
641862,1151
641862,494
641862,508
641862,3102
641862,509
641862,546
641862,613
641862,619
641864,509
641864,546
641864,613
641864,619
641864,637
641864,1074
641865,635
641865,637
641866,509
641866,546
641866,613
641866,619
641866,637
641867,546
641867,613
641867,619
641867,637
641868,546
641868,613
641868,619
641868,637
641869,546
641869,613
641869,619
641869,637
641870,1074
641870,3811
641870,638
641873,620
641873,1819
641873,617
641873,2815
641873,317
641873,281
641874,620
641875,620
641876,2863
641876,316
641876,2816
641876,1178
641876,613
641876,619
641877,635
641878,635
641880,1178
641880,613
641880,619
641881,1215
641882,1215
641882,481
641883,3802
641883,2973
641883,256
641883,3806
641883,508
641883,3103
641883,480
641883,2035
641885,3802
641885,2973
641885,256
641885,3806
641885,508
641887,480
641887,2035
641890,256
641890,3806
641890,508
641892,256
641892,3806
641892,508
641893,509
641893,3805
641893,255
641895,1215
641895,481
641896,782
641896,315
641896,952
641896,1782
641899,782
641899,952
641899,1782
641899,638
641900,638
641902,636
641902,818
641902,241
641902,494
641902,781
641904,637
641909,553
641909,1742
641909,3517
641909,480
641909,2527
641910,3517
641910,480
641913,2275
641914,2276
641914,3415
641915,3412
641915,1306
641915,2863
641915,781
641915,2527
641916,3131
641917,1306
641917,2863
641917,781
641917,2527
641922,2528
641922,782
641923,447
641923,1249
641923,3134
641924,788
641924,216
641924,226
641924,240
641924,1330
641924,3107
641924,447
641924,1249
641924,3134
641925,1249
641925,3134
641927,788
641927,216
641927,226
641927,240
641927,1330
641927,3107
641928,788
641928,2554
641929,788
641929,216
641929,226
641929,240
641929,1330
641933,216
641933,226
641933,240
641933,1330
641935,469
641935,3132
641935,2119
641935,3104
641935,547
641935,242
641935,884
641935,217
641936,2119
641936,3104
641936,547
641936,242
641936,884
641936,217
641936,2479
641937,3134
641937,3132
641937,2119
641937,509
641937,547
641937,1175
641939,3134
641939,3132
641939,2119
641939,3104
641939,547
641939,242
641939,884
641939,217
641939,2479
641940,2119
641940,3104
641940,547
641940,242
641940,884
641940,217
641940,788
641942,547
641942,242
641942,884
641942,217
641942,788
641943,788
641943,2554
641947,619
641947,637
641948,2173
641949,639
641949,620
641950,667
641950,3798
641950,639
641950,620
641951,2172
641953,619
641953,638
641954,51
641954,2274
641954,3415
641954,2828
641954,613
641954,619
641954,638
641955,647
641955,637
641956,639
641956,620
641956,1248
641956,711
641956,2305
641957,2305
641958,638
641958,700
641959,445
641959,2119
641959,319
641959,2855
641959,255
641960,256
641960,1151
641960,318
641960,447
641961,1151
641961,318
641961,447
641961,27
641962,318
641962,447
641963,447
641963,27
641964,256
641965,26
641965,445
641965,2119
641965,319
641966,26
641966,445
641966,2119
641966,319
641967,26
641967,445
641967,2119
641967,319
641969,255
641970,255
641971,255
641972,637
641972,656
641972,242
641972,255
641973,637
641974,636
641975,656
641975,242
641975,255
641976,256
641976,240
641976,1175
641976,1165
641980,2273
641980,2305
641981,1149
641981,251
641982,55
641982,2796
641982,2274
641982,2304
641982,3415
641982,2828
641982,3239
641982,1740
641982,1330
641982,2954
641982,508
641982,3102
641982,2861
641982,1149
641982,251
641983,55
641983,2274
641983,2304
641983,3415
641983,2828
641984,2274
641984,2304
641984,3415
641984,2828
641984,637
641985,55
641985,2796
641985,2274
641985,2304
641985,3415
641985,2828
641985,637
641986,2884
641986,271
641986,2863
641986,3102
641986,509
641986,2953
641986,546
641986,1741
641986,711
641986,2273
641986,2305
641986,2796
641987,2861
641987,1906
641987,1149
641987,251
641989,2855
641990,786
641990,116
641991,786
641991,116
641991,788
641992,786
641992,1142
641993,271
641993,281
641995,864
641995,323
641995,508
641995,3106
641996,864
641996,323
641996,508
641996,3106
641996,509
641996,2816
641996,1782
641996,638
641999,1963
641999,3182
642000,666
642000,212
642000,255
642000,271
642000,281
642002,2861
642002,1149
642002,256
642002,1142
642002,824
642005,2861
642005,1149
642005,256
642005,1142
642005,824
642005,879
642006,2861
642006,1149
642012,1963
642012,3182
642013,1963
642013,3182
642014,666
642014,212
642014,255
642014,271
642014,281
642019,3405
642019,3404
642019,3402
642019,3403
642019,864
642019,323
642021,3405
642021,3404
642021,3402
642021,3403
642021,864
642021,323
642022,1230
642022,3415
642022,2828
642022,1819
642022,1330
642022,508
642022,3107
642022,2816
642022,1154
642022,281
642027,1230
642027,3415
642027,2828
642027,1819
642027,1330
642027,508
642028,2855
642028,205
642030,1230
642030,3415
642030,2828
642030,613
642030,637
642031,1248
642031,711
642032,509
642032,841
642032,1248
642032,711
642033,378
642036,2274
642036,3415
642036,2828
642036,1740
642036,2815
642037,2274
642037,3415
642037,2828
642037,1740
642037,2815
642039,378
642039,864
642039,2816
642039,546
642039,1741
642039,711
642039,2305
642040,2815
642040,324
642040,396
642040,2342
642041,1740
642041,2815
642041,324
642041,396
642041,2342
642043,2274
642043,3415
642043,2828
642046,711
642046,2305
642047,3799
642047,3802
642047,180
642047,256
642049,3799
642049,3802
642049,180
642053,1160
642053,651
642053,656
642053,508
642053,3106
642053,509
642053,782
642054,1160
642054,651
642054,656
642054,508
642054,3106
642054,509
642054,782
642056,323
642056,508
642056,3106
642056,509
642056,2816
642056,1175
642056,650
642056,665
642061,1160
642061,651
642062,323
642062,508
642063,2861
642063,1149
642063,251
642064,2342
642064,2861
642064,1149
642064,256
642065,255
642065,271
642065,281
642065,378
642065,1153
642066,1153
642066,2342
642066,2861
642066,1149
642066,256
642067,1153
642067,2342
642067,2861
642067,1149
642067,256
642068,2342
642068,2861
642068,1149
642068,256
642071,1153
642071,2342
642071,2861
642071,1149
642071,256
642072,255
642072,271
642072,281
642072,378
642074,255
642074,271
642074,281
642075,255
642075,271
642075,281
642075,378
642075,1153
642078,2342
642079,255
642079,2973
642084,255
642084,261
642084,179
642084,3800
642086,3799
642086,3802
642086,180
642086,262
642086,256
642088,3799
642088,3802
642088,180
642088,262
642088,256
642090,977
642090,1312
642091,241
642091,494
642092,494
642093,1312
642095,1901
642095,604
642095,711
642095,2305
642096,1901
642097,711
642097,2305
642098,603
642098,1900
642099,2274
642099,3415
642099,2828
642103,115
642103,1139
642103,981
642103,799
642103,1025
642105,91
642105,798
642105,994
642107,115
642107,1139
642107,981
642107,799
642107,1025
642108,1160
642108,639
642108,620
642108,1892
642108,568
642109,1160
642109,3798
642109,639
642109,620
642109,1892
642109,567
642110,568
642110,1189
642110,613
642110,619
642110,637
642110,644
642110,1329
642110,665
642123,568
642123,613
642123,619
642123,637
642123,644
642124,567
642124,613
642124,619
642124,637
642124,644
642125,1160
642127,1329
642127,665
642129,251
642129,1759
642129,1142
642129,216
642129,226
642129,240
642130,251
642130,1759
642130,1142
642130,216
642130,226
642130,240
642131,818
642131,241
642132,212
642132,3547
642132,2884
642132,2972
642133,251
642133,1759
642133,1142
642134,978
642134,952
642135,978
642140,3105
642140,509
642140,547
642141,582
642141,568
642141,575
642142,582
642142,568
642142,575
642142,1740
642142,874
642142,613
642143,576
642143,567
642145,582
642145,568
642152,1819
642152,1743
642153,509
642153,2816
642153,3797
642153,255
642154,256
642158,3415
642158,2828
642158,1819
642158,617
642158,1330
642158,3517
642159,1819
642159,617
642159,1330
642159,3517
642160,1819
642160,617
642160,1330
642161,1248
642161,711
642162,3415
642162,2828
642162,613
642164,256
642164,3806
642165,256
642165,3806
642166,256
642169,613
642170,255
642177,1901
642177,613
642178,1901
642178,613
642180,1901
642188,635
642188,1892
642188,603
642188,1900
642189,1892
642189,603
642189,1900
642190,1892
642190,603
642190,1900
642191,620
642193,635
642195,94
642195,1125
642195,3762
642195,216
642195,226
642196,884
642196,217
642196,115
642196,91
642197,94
642197,1125
642197,3762
642197,216
642197,226
642197,240
642198,94
642198,1125
642198,3762
642198,216
642198,226
642199,799
642199,94
642199,1125
642199,3762
642199,216
642199,226
642201,799
642201,94
642201,1125
642201,3762
642201,216
642201,226
642203,242
642203,884
642203,217
642203,115
642203,91
642203,3136
642204,884
642204,217
642204,115
642204,91
642204,3136
642205,242
642205,884
642205,217
642205,115
642205,91
642206,242
642206,884
642206,217
642206,115
642206,91
642206,3136
642207,115
642207,91
642208,115
642208,91
642208,3136
642210,636
642210,818
642210,508
642210,3106
642210,509
642212,509
642212,2816
642212,1782
642212,638
642213,509
642213,396
642214,782
642215,864
642215,323
642215,508
642215,3106
642215,509
642215,2816
642215,1782
642215,638
642233,256
642233,1142
642233,824
642233,639
642235,284
642235,2861
642235,1149
642235,256
642235,205
642235,1142
642235,824
642237,666
642237,212
642237,255
642237,271
642237,2863
642239,639
642239,620
642240,635
642240,637
642241,637
642243,1901
642243,604
642243,711
642244,3415
642244,2828
642244,603
642244,1900
642245,1248
642245,711
642246,1248
642246,711
642249,3415
642249,2828
642249,613
642252,603
642252,1900
642264,114
642264,788
642264,216
642264,226
642265,114
642265,788
642265,216
642265,226
642265,952
642265,1782
642266,114
642266,788
642266,216
642266,226
642266,952
642266,1782
642267,818
642267,242
642267,884
642267,217
642267,2479
642267,115
642269,638
642271,637
642271,666
642271,212
642271,195
642271,179
642273,637
642274,1125
642274,114
642274,211
642274,240
642275,1125
642275,114
642276,242
642276,212
642276,115
642276,1025
642277,115
642277,1025
642903,1578
642903,1544
642903,3523
642903,1548
642903,1747
642904,1582
642904,1614
642904,2817
642904,1531
642905,1542
642905,1579
642905,1583
642906,1582
642906,1578
642906,1544
642907,1532
642907,2818
642907,1583
642908,1897
642908,2034
642908,1417
642908,1581
642909,1580
642909,1418
642909,2031
642909,1897
642910,1497
642910,2818
642910,2031
642910,1495
642911,1897
642911,2032
642911,1651
642911,2817
642911,1497
642912,1629
642912,2034
642912,1417
642912,1496
642912,1604
642913,1603
642913,1497
642913,1441
642913,1418
642913,2033
642913,1628
642914,1398
642914,3522
642914,1418
642914,2033
642914,1570
642915,2034
642915,1417
642915,3521
642915,1397
642916,1746
642916,1420
642916,3521
642916,2820
642916,1497
642917,1497
642917,2818
642917,3523
642917,1419
642917,1471
642917,1749
642918,1746
642918,1420
642918,1581
642918,1502
642918,1572
642919,1573
642919,1501
642919,1580
642919,1616
642919,1419
642919,1471
642919,1749
642920,1751
642920,1869
642921,1396
642921,1750
642922,1614
642922,2817
642922,1497
642923,1497
642923,2818
642923,1459
642924,1407
642924,2818
642924,1617
642924,1581
642924,1502
642924,1572
642925,1573
642925,1501
642925,1580
642925,2817
642925,1531
642926,1528
642926,1748
642926,1655
642926,1547
642926,3524
642926,2820
642926,1541
642926,1579
642926,1585
642927,1542
642927,2819
642927,3523
642927,1418
642927,2031
642927,1897
642928,1897
642928,2034
642928,1417
642928,3521
642928,2820
642928,1541
642929,1629
642929,1746
642929,1655
642929,1420
642929,1581
642929,1573
642930,1573
642930,1501
642930,1580
642930,1419
642930,1654
642930,1747
642930,1628
642931,1548
642931,1420
642931,1581
642931,1502
642931,1572
642932,1573
642932,1501
642932,1580
642932,1419
642932,1547
642933,1542
642933,3523
642933,1419
642933,1547
642934,1548
642934,1420
642934,3521
642934,1541
642935,1542
642935,1419
642935,1654
642935,1749
642936,1748
642936,1655
642936,1420
642936,1543
642937,2034
642937,1417
642937,3521
642937,1397
642938,1398
642938,3522
642938,1418
642938,2031
642939,1501
642939,1580
642939,1397
642940,1398
642940,1581
642940,1502
642941,1501
642941,1580
642941,1397
642942,1398
642942,2820
642942,1581
642942,1502
642943,1582
642943,1614
642943,1543
642943,1397
642944,1398
642944,1541
642944,1615
642944,1583
642947,1578
642947,1544
642947,3523
642947,1548
642947,1747
642951,3523
642951,1548
642951,1747
642953,1582
642953,1614
642953,2817
642953,1531
